species_const	internal_index	natdex_num	species_name	form_type	form_markers	type_1	type_2	base_hp	base_atk	base_def	base_spa	base_spd	base_spe	bst	ability_1	ability_2	ability_hidden	catch_rate	exp_yield	exp_yield_note	ev_yield	gender_ratio_pct_female	egg_cycles	egg_group_1	egg_group_2	friendship	growth_rate	evolutions	levelup_moves	teachable_moves	egg_moves	is_legendary	is_mythical	wild_availability	wild_obtainable	source_file	source_line	confidence	is_starter	starter_pool	starter_lineage_of	availability_channels
SPECIES_BASCULEGION_M	902	902	Basculegion	base	NONE	TYPE_WATER	TYPE_GHOST	120	112	65	80	75	78	530	ABILITY_SWIFT_SWIM	ABILITY_ADAPTABILITY	ABILITY_MOLD_BREAKER	45	265	literal	HP:3	UNK	20	EGG_GROUP_WATER_	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_FAST	NONE	MOVE_PHANTOM_FORCE:0,MOVE_SHADOW_SNEAK:1,MOVE_PHANTOM_FORCE:1,MOVE_TAIL_WHIP:1,MOVE_TACKLE:1,MOVE_WATER_GUN:1,MOVE_UPROAR:3,MOVE_HEADBUTT:5,MOVE_BITE:7,MOVE_AQUA_JET:9,MOVE_CHIP_AWAY:11,MOVE_TAKE_DOWN:14,MOVE_CRUNCH:17,MOVE_AQUA_TAIL:20,MOVE_HEX:23,MOVE_DOUBLE_EDGE:26,MOVE_SCARY_FACE:30,MOVE_FLAIL:34,MOVE_FINAL_GAMBIT:38,MOVE_WATERFALL:42,MOVE_HEAD_SMASH:46,MOVE_SHADOW_BALL:50,MOVE_SPIRIT_SHACKLE:54,MOVE_WAVE_CRASH:60,MOVE_HYDRO_PUMP:64,MOVE_LAST_RESPECTS:70	MOVE_FLIP_TURN,MOVE_TAUNT,MOVE_ICE_BEAM,MOVE_HYDRO_PUMP,MOVE_ICY_WIND,MOVE_PSYCHIC,MOVE_SHADOW_BALL,MOVE_LIQUIDATION,MOVE_THIEF,MOVE_LEECH_LIFE,MOVE_WILL_O_WISP,MOVE_POLTERGEIST,MOVE_SCALD,MOVE_SCALE_SHOT,MOVE_SUPERPOWER,MOVE_TRICK_ROOM,MOVE_CUT,MOVE_SURF,MOVE_WATERFALL,MOVE_PAIN_SPLIT,MOVE_SNOWSCAPE,MOVE_ICE_FANG,MOVE_HEX,MOVE_PHANTOM_FORCE,MOVE_RAIN_DANCE	NONE	FALSE	FALSE	MAP_ROUTE128:fishing_mons:35-40:4	TRUE	src/data/pokemon/species_info/gen_5_families.h	4023	Measured	FALSE	NONE	NONE	wild
SPECIES_BASCULEGION_F	1234	902	Basculegion	base	NONE	TYPE_WATER	TYPE_GHOST	120	92	65	100	75	78	530	ABILITY_SWIFT_SWIM	ABILITY_ADAPTABILITY	ABILITY_MOLD_BREAKER	45	265	literal	HP:3	UNK	20	EGG_GROUP_WATER_	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_FAST	NONE	MOVE_PHANTOM_FORCE:0,MOVE_SHADOW_SNEAK:1,MOVE_PHANTOM_FORCE:1,MOVE_TAIL_WHIP:1,MOVE_TACKLE:1,MOVE_WATER_GUN:1,MOVE_UPROAR:3,MOVE_HEADBUTT:5,MOVE_BITE:7,MOVE_AQUA_JET:9,MOVE_CHIP_AWAY:11,MOVE_TAKE_DOWN:14,MOVE_CRUNCH:17,MOVE_AQUA_TAIL:20,MOVE_HEX:23,MOVE_DOUBLE_EDGE:26,MOVE_SCARY_FACE:30,MOVE_FLAIL:34,MOVE_FINAL_GAMBIT:38,MOVE_WATERFALL:42,MOVE_HEAD_SMASH:46,MOVE_SHADOW_BALL:50,MOVE_SPIRIT_SHACKLE:54,MOVE_WAVE_CRASH:60,MOVE_HYDRO_PUMP:64,MOVE_LAST_RESPECTS:70	MOVE_FLIP_TURN,MOVE_TAUNT,MOVE_ICE_BEAM,MOVE_HYDRO_PUMP,MOVE_ICY_WIND,MOVE_PSYCHIC,MOVE_SHADOW_BALL,MOVE_LIQUIDATION,MOVE_THIEF,MOVE_LEECH_LIFE,MOVE_WILL_O_WISP,MOVE_POLTERGEIST,MOVE_SCALD,MOVE_SCALE_SHOT,MOVE_SUPERPOWER,MOVE_TRICK_ROOM,MOVE_CUT,MOVE_SURF,MOVE_WATERFALL,MOVE_PAIN_SPLIT,MOVE_SNOWSCAPE,MOVE_ICE_FANG,MOVE_HEX,MOVE_PHANTOM_FORCE,MOVE_RAIN_DANCE	NONE	FALSE	FALSE	MAP_ROUTE128:fishing_mons:30-35:15	TRUE	src/data/pokemon/species_info/gen_5_families.h	4086	Measured	FALSE	NONE	NONE	wild
SPECIES_SANDILE	551	551	Sandile	base	NONE	TYPE_GROUND	TYPE_DARK	50	72	35	35	35	65	292	ABILITY_INTIMIDATE	ABILITY_MOXIE	ABILITY_ANGER_POINT	180	58	literal	Attack:1	50	20	EGG_GROUP_FIELD	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_SLOW	EVO_LEVEL:28:SPECIES_KROKOROK	MOVE_LEER:1,MOVE_RAGE:1,MOVE_BITE:4,MOVE_ROCK_THROW:7,MOVE_TORMENT:10,MOVE_SAND_TOMB:13,MOVE_BULLDOZE:16,MOVE_ASSURANCE:19,MOVE_EMBARGO:22,MOVE_SWAGGER:25,MOVE_CRUNCH:28,MOVE_DIG:31,MOVE_SCARY_FACE:34,MOVE_FOUL_PLAY:37,MOVE_SANDSTORM:40,MOVE_EARTHQUAKE:43,MOVE_THRASH:46	MOVE_ROAR,MOVE_TAUNT,MOVE_EARTHQUAKE,MOVE_DIG,MOVE_SLUDGE_BOMB,MOVE_ROCK_TOMB,MOVE_THIEF,MOVE_IRON_TAIL,MOVE_STOMPING_TANTRUM,MOVE_STONE_EDGE,MOVE_EARTH_POWER,MOVE_DARK_PULSE,MOVE_ROCK_SLIDE,MOVE_BULLDOZE,MOVE_SNARL,MOVE_SCORCHING_SANDS,MOVE_CUT,MOVE_FOUL_PLAY,MOVE_STEALTH_ROCK,MOVE_THUNDER_FANG,MOVE_FIRE_FANG,MOVE_SANDSTORM	MOVE_DOUBLE_EDGE,MOVE_ROCK_CLIMB,MOVE_PURSUIT,MOVE_UPROAR,MOVE_FIRE_FANG,MOVE_THUNDER_FANG,MOVE_BEAT_UP,MOVE_FOCUS_ENERGY,MOVE_COUNTER,MOVE_MEAN_LOOK,MOVE_ME_FIRST,MOVE_POWER_TRIP	FALSE	FALSE	MAP_GRANITE_CAVE_B1F:land_mons:12-17:10|MAP_ROUTE115:land_mons:6-8:10	TRUE	src/data/pokemon/species_info/gen_5_families.h	4152	Measured	TRUE	monotype	SPECIES_SANDILE	starter:game_start,wild
SPECIES_KROKOROK	552	552	Krokorok	base	NONE	TYPE_GROUND	TYPE_DARK	60	82	45	45	45	74	351	ABILITY_INTIMIDATE	ABILITY_MOXIE	ABILITY_ANGER_POINT	90	123	literal	Attack:2	50	20	EGG_GROUP_FIELD	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_SLOW	EVO_LEVEL:40:SPECIES_KROOKODILE	MOVE_LEER:1,MOVE_RAGE:1,MOVE_BITE:1,MOVE_BITE:4,MOVE_TORMENT:10,MOVE_SAND_TOMB:13,MOVE_ASSURANCE:16,MOVE_BULLDOZE:19,MOVE_EMBARGO:22,MOVE_SWAGGER:25,MOVE_CRUNCH:28,MOVE_DIG:32,MOVE_SCARY_FACE:36,MOVE_FOUL_PLAY:40,MOVE_SANDSTORM:44,MOVE_EARTHQUAKE:48,MOVE_THRASH:52	MOVE_ROAR,MOVE_TAUNT,MOVE_EARTHQUAKE,MOVE_DIG,MOVE_BRICK_BREAK,MOVE_SLUDGE_BOMB,MOVE_ROCK_TOMB,MOVE_LOW_KICK,MOVE_THIEF,MOVE_IRON_TAIL,MOVE_SHADOW_CLAW,MOVE_STOMPING_TANTRUM,MOVE_STONE_EDGE,MOVE_KNOCK_OFF,MOVE_EARTH_POWER,MOVE_LOW_SWEEP,MOVE_DARK_PULSE,MOVE_ROCK_SLIDE,MOVE_GRASS_KNOT,MOVE_BULLDOZE,MOVE_SNARL,MOVE_SCORCHING_SANDS,MOVE_CUT,MOVE_STRENGTH,MOVE_ROCK_SMASH,MOVE_POWER_UP_PUNCH,MOVE_FOUL_PLAY,MOVE_STEALTH_ROCK,MOVE_THUNDER_FANG,MOVE_FIRE_FANG,MOVE_SANDSTORM,MOVE_FOCUS_PUNCH	NONE	FALSE	FALSE	MAP_ROUTE121:land_mons:38-42:4	TRUE	src/data/pokemon/species_info/gen_5_families.h	4215	Measured	FALSE	monotype	SPECIES_SANDILE	starter_lineage:evolution,wild
SPECIES_KROOKODILE	553	553	Krookodile	base	NONE	TYPE_GROUND	TYPE_DARK	95	117	80	65	70	92	519	ABILITY_INTIMIDATE	ABILITY_MOXIE	ABILITY_ANGER_POINT	45	260	literal	Attack:3	50	20	EGG_GROUP_FIELD	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_SLOW	NONE	MOVE_POWER_TRIP:1,MOVE_LEER:1,MOVE_RAGE:1,MOVE_BITE:1,MOVE_BITE:4,MOVE_TORMENT:10,MOVE_SAND_TOMB:13,MOVE_ASSURANCE:16,MOVE_BULLDOZE:19,MOVE_EMBARGO:22,MOVE_SWAGGER:25,MOVE_CRUNCH:28,MOVE_DIG:32,MOVE_SCARY_FACE:36,MOVE_FOUL_PLAY:42,MOVE_SANDSTORM:48,MOVE_EARTHQUAKE:54,MOVE_WICKED_BLOW:60	MOVE_CLOSE_COMBAT,MOVE_DRAGON_CLAW,MOVE_ROAR,MOVE_TAUNT,MOVE_EARTHQUAKE,MOVE_DIG,MOVE_BRICK_BREAK,MOVE_SLUDGE_BOMB,MOVE_HIGH_HORSEPOWER,MOVE_ROCK_TOMB,MOVE_LOW_KICK,MOVE_THIEF,MOVE_FOCUS_BLAST,MOVE_DRAGON_PULSE,MOVE_IRON_TAIL,MOVE_SHADOW_CLAW,MOVE_STOMPING_TANTRUM,MOVE_STONE_EDGE,MOVE_KNOCK_OFF,MOVE_EARTH_POWER,MOVE_LOW_SWEEP,MOVE_DARK_PULSE,MOVE_ROCK_SLIDE,MOVE_GRASS_KNOT,MOVE_AERIAL_ACE,MOVE_GUNK_SHOT,MOVE_DRAGON_TAIL,MOVE_SCALE_SHOT,MOVE_BULLDOZE,MOVE_SNARL,MOVE_SUPERPOWER,MOVE_SCORCHING_SANDS,MOVE_CUT,MOVE_STRENGTH,MOVE_ROCK_SMASH,MOVE_POWER_UP_PUNCH,MOVE_DARK_HOLE,MOVE_BULK_UP,MOVE_FOUL_PLAY,MOVE_STEALTH_ROCK,MOVE_THUNDER_FANG,MOVE_FIRE_FANG,MOVE_BODY_SLAM,MOVE_SANDSTORM,MOVE_FOCUS_PUNCH	NONE	FALSE	FALSE	MAP_MAGMA_HIDEOUT_2F_1R:land_mons:40-50:10|MAP_MAGMA_HIDEOUT_2F_1R:land_mons:40-50:10|MAP_MAGMA_HIDEOUT_2F_2R:land_mons:40-50:10|MAP_MAGMA_HIDEOUT_2F_2R:land_mons:40-50:10|MAP_MAGMA_HIDEOUT_2F_3R:land_mons:40-50:10|MAP_MAGMA_HIDEOUT_2F_3R:land_mons:40-50:10	TRUE	src/data/pokemon/species_info/gen_5_families.h	4278	Measured	FALSE	monotype	SPECIES_SANDILE	starter_lineage:evolution,wild
SPECIES_DARUMAKA	554	554	Darumaka	base	NONE	TYPE_FIRE	TYPE_FIRE	70	90	45	15	45	50	315	ABILITY_HUSTLE	ABILITY_NONE	ABILITY_INNER_FOCUS	120	63	literal	Attack:1	50	20	EGG_GROUP_FIELD	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_SLOW	EVO_LEVEL:35:SPECIES_DARMANITAN_STANDARD	MOVE_TACKLE:1,MOVE_ROLLOUT:3,MOVE_INCINERATE:6,MOVE_RAGE:9,MOVE_FIRE_FANG:11,MOVE_HEADBUTT:14,MOVE_UPROAR:17,MOVE_FACADE:19,MOVE_FIRE_PUNCH:22,MOVE_WORK_UP:25,MOVE_THRASH:27,MOVE_BELLY_DRUM:30,MOVE_FLARE_BLITZ:33,MOVE_TAUNT:35,MOVE_SUPERPOWER:39,MOVE_OVERHEAT:42	MOVE_ROAR,MOVE_HEAT_WAVE,MOVE_ZEN_HEADBUTT,MOVE_TAUNT,MOVE_DIG,MOVE_BRICK_BREAK,MOVE_FLAMETHROWER,MOVE_FIRE_BLAST,MOVE_ROCK_TOMB,MOVE_THIEF,MOVE_OVERHEAT,MOVE_WILL_O_WISP,MOVE_GYRO_BALL,MOVE_ROCK_SLIDE,MOVE_GRASS_KNOT,MOVE_U_TURN,MOVE_FIRE_PUNCH,MOVE_SUPERPOWER,MOVE_SCORCHING_SANDS,MOVE_STRENGTH,MOVE_ROCK_SMASH,MOVE_WORK_UP,MOVE_POWER_UP_PUNCH,MOVE_FLAME_CHARGE,MOVE_FIRE_FANG,MOVE_SUNNY_DAY,MOVE_SOLAR_BEAM,MOVE_FOCUS_PUNCH,MOVE_FLARE_BLITZ	MOVE_SLEEP_TALK,MOVE_FOCUS_PUNCH,MOVE_FOCUS_ENERGY,MOVE_ENDURE,MOVE_HAMMER_ARM,MOVE_TAKE_DOWN,MOVE_FLAME_WHEEL,MOVE_ENCORE,MOVE_YAWN,MOVE_SNATCH,MOVE_EXTRASENSORY	FALSE	FALSE	MAP_FIERY_PATH:land_mons:22-24:20	TRUE	src/data/pokemon/species_info/gen_5_families.h	4349	Measured	FALSE	NONE	NONE	wild
SPECIES_DARMANITAN_STANDARD	555	555	Darmanitan	base	NONE	TYPE_FIRE	TYPE_FIRE	105	140	55	30	55	95	480	ABILITY_SHEER_FORCE	ABILITY_NONE	ABILITY_ZEN_MODE	60	168	literal	Attack:2	50	20	EGG_GROUP_FIELD	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_SLOW	NONE	MOVE_HAMMER_ARM:0,MOVE_HAMMER_ARM:1,MOVE_TACKLE:1,MOVE_ROLLOUT:1,MOVE_INCINERATE:1,MOVE_RAGE:1,MOVE_ROLLOUT:3,MOVE_INCINERATE:6,MOVE_RAGE:9,MOVE_FIRE_FANG:11,MOVE_HEADBUTT:14,MOVE_SWAGGER:17,MOVE_FACADE:19,MOVE_FIRE_PUNCH:22,MOVE_WORK_UP:25,MOVE_THRASH:27,MOVE_BELLY_DRUM:30,MOVE_FLARE_BLITZ:33,MOVE_TAUNT:39,MOVE_SUPERPOWER:47,MOVE_OVERHEAT:54	MOVE_ROAR,MOVE_HEAT_WAVE,MOVE_ZEN_HEADBUTT,MOVE_TAUNT,MOVE_IRON_HEAD,MOVE_EARTHQUAKE,MOVE_DIG,MOVE_PSYCHIC,MOVE_BRICK_BREAK,MOVE_TELEPORT,MOVE_FLAMETHROWER,MOVE_FIRE_BLAST,MOVE_ROCK_TOMB,MOVE_THIEF,MOVE_OVERHEAT,MOVE_FOCUS_BLAST,MOVE_EXPANDING_FORCE,MOVE_WILL_O_WISP,MOVE_STONE_EDGE,MOVE_GYRO_BALL,MOVE_ROCK_SLIDE,MOVE_FUTURE_SIGHT,MOVE_GRASS_KNOT,MOVE_U_TURN,MOVE_BULLDOZE,MOVE_FIRE_PUNCH,MOVE_SUPERPOWER,MOVE_SCORCHING_SANDS,MOVE_BODY_PRESS,MOVE_TRICK_ROOM,MOVE_STRENGTH,MOVE_ROCK_SMASH,MOVE_WORK_UP,MOVE_POWER_UP_PUNCH,MOVE_FLAME_CHARGE,MOVE_IRON_DEFENSE,MOVE_BULK_UP,MOVE_FIRE_FANG,MOVE_BODY_SLAM,MOVE_SUNNY_DAY,MOVE_SOLAR_BEAM,MOVE_MYSTICAL_FIRE,MOVE_FOCUS_PUNCH,MOVE_FLARE_BLITZ	NONE	FALSE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_5_families.h	4412	Measured	FALSE	NONE	NONE	UNK
SPECIES_DARMANITAN_ZEN	1092	555	Darmanitan	base	NONE	TYPE_FIRE	TYPE_PSYCHIC	105	30	105	140	105	55	540	ABILITY_ZEN_MODE	ABILITY_ZEN_MODE	ABILITY_ZEN_MODE	60	189	ternary_gen5plus:189|pre:168	SpAttack:2	50	20	EGG_GROUP_FIELD	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_SLOW	NONE	MOVE_HAMMER_ARM:0,MOVE_HAMMER_ARM:1,MOVE_TACKLE:1,MOVE_ROLLOUT:1,MOVE_INCINERATE:1,MOVE_RAGE:1,MOVE_ROLLOUT:3,MOVE_INCINERATE:6,MOVE_RAGE:9,MOVE_FIRE_FANG:11,MOVE_HEADBUTT:14,MOVE_SWAGGER:17,MOVE_FACADE:19,MOVE_FIRE_PUNCH:22,MOVE_WORK_UP:25,MOVE_THRASH:27,MOVE_BELLY_DRUM:30,MOVE_FLARE_BLITZ:33,MOVE_TAUNT:39,MOVE_SUPERPOWER:47,MOVE_OVERHEAT:54	MOVE_ROAR,MOVE_HEAT_WAVE,MOVE_ZEN_HEADBUTT,MOVE_TAUNT,MOVE_IRON_HEAD,MOVE_EARTHQUAKE,MOVE_DIG,MOVE_PSYCHIC,MOVE_BRICK_BREAK,MOVE_TELEPORT,MOVE_FLAMETHROWER,MOVE_FIRE_BLAST,MOVE_ROCK_TOMB,MOVE_THIEF,MOVE_OVERHEAT,MOVE_FOCUS_BLAST,MOVE_EXPANDING_FORCE,MOVE_WILL_O_WISP,MOVE_STONE_EDGE,MOVE_GYRO_BALL,MOVE_ROCK_SLIDE,MOVE_FUTURE_SIGHT,MOVE_GRASS_KNOT,MOVE_U_TURN,MOVE_BULLDOZE,MOVE_FIRE_PUNCH,MOVE_SUPERPOWER,MOVE_SCORCHING_SANDS,MOVE_BODY_PRESS,MOVE_TRICK_ROOM,MOVE_STRENGTH,MOVE_ROCK_SMASH,MOVE_WORK_UP,MOVE_POWER_UP_PUNCH,MOVE_FLAME_CHARGE,MOVE_IRON_DEFENSE,MOVE_BULK_UP,MOVE_FIRE_FANG,MOVE_BODY_SLAM,MOVE_SUNNY_DAY,MOVE_SOLAR_BEAM,MOVE_MYSTICAL_FIRE,MOVE_FOCUS_PUNCH,MOVE_FLARE_BLITZ	NONE	FALSE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_5_families.h	4475	Measured	FALSE	NONE	NONE	UNK
SPECIES_DARUMAKA_GALAR	989	554	Darumaka	regional	isGalarianForm	TYPE_ICE	TYPE_ICE	70	90	45	15	45	50	315	ABILITY_HUSTLE	ABILITY_NONE	ABILITY_INNER_FOCUS	120	63	literal	Attack:1	50	20	EGG_GROUP_FIELD	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_SLOW	EVO_ITEM:ITEM_ICE_STONE:SPECIES_DARMANITAN_GALAR_STANDARD	MOVE_POWDER_SNOW:1,MOVE_TACKLE:1,MOVE_TAUNT:4,MOVE_BITE:8,MOVE_AVALANCHE:12,MOVE_WORK_UP:16,MOVE_ICE_FANG:20,MOVE_HEADBUTT:24,MOVE_ICE_PUNCH:28,MOVE_UPROAR:32,MOVE_BELLY_DRUM:36,MOVE_BLIZZARD:40,MOVE_THRASH:44,MOVE_SUPERPOWER:48	MOVE_HEAT_WAVE,MOVE_ZEN_HEADBUTT,MOVE_TAUNT,MOVE_ICE_BEAM,MOVE_BLIZZARD,MOVE_DIG,MOVE_BRICK_BREAK,MOVE_FLAMETHROWER,MOVE_FIRE_BLAST,MOVE_ROCK_TOMB,MOVE_THIEF,MOVE_OVERHEAT,MOVE_GYRO_BALL,MOVE_ROCK_SLIDE,MOVE_GRASS_KNOT,MOVE_U_TURN,MOVE_FIRE_PUNCH,MOVE_ICE_PUNCH,MOVE_SUPERPOWER,MOVE_WORK_UP,MOVE_POWER_UP_PUNCH,MOVE_ICE_FANG,MOVE_FIRE_FANG,MOVE_SUNNY_DAY,MOVE_FLARE_BLITZ,MOVE_FOCUS_PUNCH	MOVE_FLAME_WHEEL,MOVE_FOCUS_PUNCH,MOVE_FREEZE_DRY,MOVE_HAMMER_ARM,MOVE_INCINERATE,MOVE_POWER_UP_PUNCH,MOVE_TAKE_DOWN,MOVE_YAWN	FALSE	FALSE	MAP_JAGGED_PASS:land_mons:25-27:10|MAP_ISLAND_CAVE:land_mons:25-30:5|MAP_ISLAND_CAVE:land_mons:25-30:5|MAP_ISLAND_CAVE:land_mons:25-30:4|MAP_ISLAND_CAVE:land_mons:25-30:4|MAP_ISLAND_CAVE:land_mons:25-30:1|MAP_ISLAND_CAVE:land_mons:25-30:1	TRUE	src/data/pokemon/species_info/gen_5_families.h	4532	Measured	FALSE	NONE	NONE	wild
SPECIES_DARMANITAN_GALAR_STANDARD	990	555	Darmanitan	regional	isGalarianForm	TYPE_ICE	TYPE_ICE	105	140	55	30	55	95	480	ABILITY_GORILLA_TACTICS	ABILITY_NONE	ABILITY_ZEN_MODE	60	168	literal	Attack:2	50	20	EGG_GROUP_FIELD	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_SLOW	NONE	MOVE_ICICLE_CRASH:0,MOVE_ICICLE_CRASH:1,MOVE_POWDER_SNOW:1,MOVE_TACKLE:1,MOVE_TAUNT:4,MOVE_BITE:8,MOVE_AVALANCHE:12,MOVE_WORK_UP:16,MOVE_ICE_FANG:20,MOVE_HEADBUTT:24,MOVE_ICE_PUNCH:28,MOVE_UPROAR:32,MOVE_BELLY_DRUM:38,MOVE_BLIZZARD:44,MOVE_THRASH:50,MOVE_SUPERPOWER:56,MOVE_ICE_HAMMER:100	MOVE_HEAT_WAVE,MOVE_ZEN_HEADBUTT,MOVE_TAUNT,MOVE_ICE_BEAM,MOVE_BLIZZARD,MOVE_IRON_HEAD,MOVE_EARTHQUAKE,MOVE_DIG,MOVE_PSYCHIC,MOVE_BRICK_BREAK,MOVE_FLAMETHROWER,MOVE_FIRE_BLAST,MOVE_ROCK_TOMB,MOVE_THIEF,MOVE_OVERHEAT,MOVE_FOCUS_BLAST,MOVE_STONE_EDGE,MOVE_GYRO_BALL,MOVE_ROCK_SLIDE,MOVE_GRASS_KNOT,MOVE_U_TURN,MOVE_BULLDOZE,MOVE_FIRE_PUNCH,MOVE_ICE_PUNCH,MOVE_SUPERPOWER,MOVE_BODY_PRESS,MOVE_WORK_UP,MOVE_POWER_UP_PUNCH,MOVE_IRON_DEFENSE,MOVE_BULK_UP,MOVE_ICE_FANG,MOVE_FIRE_FANG,MOVE_BODY_SLAM,MOVE_SUNNY_DAY,MOVE_FLARE_BLITZ,MOVE_FOCUS_PUNCH	NONE	FALSE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_5_families.h	4596	Measured	FALSE	NONE	NONE	UNK
SPECIES_DARMANITAN_GALAR_ZEN	1093	555	Darmanitan	regional	isGalarianForm	TYPE_ICE	TYPE_FIRE	105	160	55	30	55	135	540	ABILITY_ZEN_MODE	ABILITY_ZEN_MODE	ABILITY_ZEN_MODE	60	189	ternary_gen5plus:189|pre:168	SpAttack:2	50	20	EGG_GROUP_FIELD	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_SLOW	NONE	MOVE_ICICLE_CRASH:0,MOVE_ICICLE_CRASH:1,MOVE_POWDER_SNOW:1,MOVE_TACKLE:1,MOVE_TAUNT:4,MOVE_BITE:8,MOVE_AVALANCHE:12,MOVE_WORK_UP:16,MOVE_ICE_FANG:20,MOVE_HEADBUTT:24,MOVE_ICE_PUNCH:28,MOVE_UPROAR:32,MOVE_BELLY_DRUM:38,MOVE_BLIZZARD:44,MOVE_THRASH:50,MOVE_SUPERPOWER:56,MOVE_ICE_HAMMER:100	MOVE_HEAT_WAVE,MOVE_ZEN_HEADBUTT,MOVE_TAUNT,MOVE_ICE_BEAM,MOVE_BLIZZARD,MOVE_IRON_HEAD,MOVE_EARTHQUAKE,MOVE_DIG,MOVE_PSYCHIC,MOVE_BRICK_BREAK,MOVE_FLAMETHROWER,MOVE_FIRE_BLAST,MOVE_ROCK_TOMB,MOVE_THIEF,MOVE_OVERHEAT,MOVE_FOCUS_BLAST,MOVE_STONE_EDGE,MOVE_GYRO_BALL,MOVE_ROCK_SLIDE,MOVE_GRASS_KNOT,MOVE_U_TURN,MOVE_BULLDOZE,MOVE_FIRE_PUNCH,MOVE_ICE_PUNCH,MOVE_SUPERPOWER,MOVE_BODY_PRESS,MOVE_WORK_UP,MOVE_POWER_UP_PUNCH,MOVE_IRON_DEFENSE,MOVE_BULK_UP,MOVE_ICE_FANG,MOVE_FIRE_FANG,MOVE_BODY_SLAM,MOVE_SUNNY_DAY,MOVE_FLARE_BLITZ,MOVE_FOCUS_PUNCH	NONE	FALSE	FALSE	NONE	FALSE	src/data/pokemon/species_info/gen_5_families.h	4660	Measured	FALSE	NONE	NONE	UNK
SPECIES_MARACTUS	556	556	Maractus	base	NONE	TYPE_GRASS	TYPE_GRASS	75	106	67	85	67	60	460	ABILITY_WATER_ABSORB	ABILITY_CHLOROPHYLL	ABILITY_GRASSY_SURGE	255	161	literal	SpAttack:2	50	20	EGG_GROUP_GRASS	NONE	STANDARD_FRIENDSHIP	GROWTH_MEDIUM_FAST	NONE	MOVE_SPIKY_SHIELD:1,MOVE_COTTON_GUARD:1,MOVE_PECK:1,MOVE_ABSORB:1,MOVE_SWEET_SCENT:3,MOVE_GROWTH:6,MOVE_PIN_MISSILE:10,MOVE_MEGA_DRAIN:13,MOVE_SYNTHESIS:15,MOVE_COTTON_SPORE:18,MOVE_NEEDLE_ARM:22,MOVE_GIGA_DRAIN:26,MOVE_INGRAIN:33,MOVE_PETAL_DANCE:38,MOVE_SUCKER_PUNCH:40,MOVE_FLOWER_TRICK:45,MOVE_PETAL_BLIZZARD:48,MOVE_SOLAR_BEAM:50,MOVE_SAPPY_SEED:52,MOVE_COTTON_GUARD:55,MOVE_AFTER_YOU:57	MOVE_SEED_BOMB,MOVE_BULLET_SEED,MOVE_GIGA_DRAIN,MOVE_HYPER_VOICE,MOVE_WEATHER_BALL,MOVE_ENERGY_BALL,MOVE_GRASSY_GLIDE,MOVE_DRAIN_PUNCH,MOVE_KNOCK_OFF,MOVE_POISON_JAB,MOVE_GRASS_KNOT,MOVE_AERIAL_ACE,MOVE_PIN_MISSILE,MOVE_SUNNY_DAY,MOVE_SOLAR_BEAM,MOVE_RAIN_DANCE,MOVE_SPIKES	MOVE_BULLET_SEED,MOVE_BOUNCE,MOVE_WORRY_SEED,MOVE_LEECH_SEED,MOVE_SEED_BOMB,MOVE_WOOD_HAMMER,MOVE_SPIKES,MOVE_GRASS_WHISTLE,MOVE_GRASSY_TERRAIN	FALSE	FALSE	MAP_ROUTE118:land_mons:20-24:10|MAP_LILYCOVE_CITY:land_mons:38-42:4	TRUE	src/data/pokemon/species_info/gen_5_families.h	4721	Measured	FALSE	NONE	NONE	wild
