trainer_id	trainer_label	trainer_base	battle_index	role	battle_type	ai_flags	party_size	min_level	max_level	perfect_ivs	has_ev_spread	roster	ivs	evs	source	confidence	checkpoint	checkpoint_method
301	Pokefan Bethany	Pokefan Bethany	1	route	Singles	Check Bad Move	3	70	70	FALSE	FALSE	Meganium:70:UNK:NONE:Hardy:Safeguard,Aromatherapy,Solar Beam,Petal Blizzard|Carbink:70:UNK:NONE:Hardy:Moonblast,Light Screen,Recover,Safeguard|Comfey:70:UNK:NONE:Hardy:Aromatherapy,Grassy Terrain,Play Rough,Sparkly Swirl	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
302	Lvl -2 Pokefan Isabel	Lvl -2 Pokefan Isabel	1	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	2	-2	-3	TRUE	FALSE	Plusle:-3:Transistor:Magnet:Timid:Grass Knot,Signal Beam,Electroweb,Charge Beam|Mantine:-2:Water Absorb:Sitrus Berry:Calm:Bubble Beam,Icy Wind,Air Slash,Roost	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
303	Lvl -2 Pokefan Isabel2	Lvl -2 Pokefan Isabel	2	route	Singles	Check Bad Move	2	-2	-3	TRUE	TRUE	Plusle:-3:Transistor:Magnet:Timid:Grass Knot,Signal Beam,Electroweb,Charge Beam|Mantine:-2:Water Absorb:Sitrus Berry:Calm:Bubble Beam,Icy Wind,Air Slash,Roost	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	160 sa,160 sp|160 hp,160 sd	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
304	Lvl -2 Pokefan Isabel3	Lvl -2 Pokefan Isabel	3	route	Singles	Check Bad Move	2	-2	-3	TRUE	TRUE	Plusle:-3:Transistor:Magnet:Timid:Grass Knot,Signal Beam,Electroweb,Charge Beam|Mantine:-2:Water Absorb:Sitrus Berry:Calm:Bubble Beam,Icy Wind,Air Slash,Roost	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	160 sa,160 sp|160 hp,160 sd	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
305	Lvl -2 Pokefan Isabel4	Lvl -2 Pokefan Isabel	4	route	Singles	Check Bad Move	2	-2	-3	TRUE	TRUE	Plusle:-3:Transistor:Magnet:Timid:Grass Knot,Signal Beam,Electroweb,Charge Beam|Mantine:-2:Water Absorb:Sitrus Berry:Calm:Bubble Beam,Icy Wind,Air Slash,Roost	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	160 sa,160 sp|160 hp,160 sd	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
306	Lvl -2 Pokefan Isabel5	Lvl -2 Pokefan Isabel	5	route	Singles	Check Bad Move	2	-2	-3	TRUE	TRUE	Plusle:-3:Transistor:Magnet:Timid:Grass Knot,Signal Beam,Electroweb,Charge Beam|Mantine:-2:Water Absorb:Sitrus Berry:Calm:Bubble Beam,Icy Wind,Air Slash,Roost	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	160 sa,160 sp|160 hp,160 sd	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
307	Expert Timothy	Expert Timothy	1	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	56	56	FALSE	FALSE	Haxorus:56:UNK:NONE:Hardy:Dragon Claw,Taunt,Dragon Pulse,Swords Dance	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
308	Expert Timothy2	Expert Timothy	2	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	56	56	FALSE	FALSE	Haxorus:56:UNK:NONE:Hardy:Dragon Claw,Taunt,Dragon Pulse,Swords Dance	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
309	Expert Timothy3	Expert Timothy	3	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	56	56	FALSE	FALSE	Haxorus:56:UNK:NONE:Hardy:Dragon Claw,Taunt,Dragon Pulse,Swords Dance	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
310	Expert Timothy4	Expert Timothy	4	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	56	56	FALSE	FALSE	Haxorus:56:UNK:NONE:Hardy:Dragon Claw,Taunt,Dragon Pulse,Swords Dance	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
311	Expert Timothy5	Expert Timothy	5	route	Singles	Check Bad Move,Try To Faint,Check Viability	1	56	56	FALSE	FALSE	Haxorus:56:UNK:NONE:Hardy:Dragon Claw,Taunt,Dragon Pulse,Swords Dance	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
312	Lvl -1 Winstrate Vicky	Lvl -1 Winstrate Vicky	1	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	3	-1	-1	TRUE	TRUE	Duraludon:-1:Heavy Metal:Eviolite:Bold:Flash Cannon,Dragon Pulse,Body Press,Thunderbolt|Medicham:-1:Huge Power:Medichamite:Jolly:Fake Out,Drain Punch,Zen Headbutt,Ice Punch|Medicham-Mega:-1:Huge Power:Medichamite:Jolly:Fake Out,Drain Punch,Zen Headbutt,Ice Punch	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	252 hp,252 df,6 sa|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
313	Expert Shelby	Expert Shelby	1	route	Singles	Check Bad Move,Try To Faint,Check Viability	2	40	40	FALSE	FALSE	Runerigus:40:UNK:NONE:Hardy:Hex,Mean Look,Slam,Curse|Mienshao:40:UNK:NONE:Hardy:Swift,Calm Mind,Drain Punch,Jump Kick	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
314	Expert Shelby2	Expert Shelby	2	route	Singles	Check Bad Move,Try To Faint,Check Viability	2	40	40	FALSE	FALSE	Runerigus:40:UNK:NONE:Hardy:Hex,Mean Look,Slam,Curse|Mienshao:40:UNK:NONE:Hardy:Swift,Calm Mind,Drain Punch,Jump Kick	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
315	Expert Shelby3	Expert Shelby	3	route	Singles	Check Bad Move,Try To Faint,Check Viability	2	40	40	FALSE	FALSE	Runerigus:40:UNK:NONE:Hardy:Hex,Mean Look,Slam,Curse|Mienshao:40:UNK:NONE:Hardy:Swift,Calm Mind,Drain Punch,Jump Kick	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
316	Expert Shelby4	Expert Shelby	4	route	Singles	Check Bad Move,Try To Faint,Check Viability	2	40	40	FALSE	FALSE	Runerigus:40:UNK:NONE:Hardy:Hex,Mean Look,Slam,Curse|Mienshao:40:UNK:NONE:Hardy:Swift,Calm Mind,Drain Punch,Jump Kick	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
317	Expert Shelby5	Expert Shelby	5	route	Singles	Check Bad Move,Try To Faint,Check Viability	2	40	40	FALSE	FALSE	Runerigus:40:UNK:NONE:Hardy:Hex,Mean Look,Slam,Curse|Mienshao:40:UNK:NONE:Hardy:Swift,Calm Mind,Drain Punch,Jump Kick	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
318	Youngster Calvin	Youngster Calvin	1	route	Singles	Check Bad Move	1	5	5	FALSE	FALSE	Poochyena:5:UNK:NONE:Hardy:Tackle,Howl	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
319	Youngster Billy	Youngster Billy	1	route	Singles	Check Bad Move	2	7	7	FALSE	FALSE	Wooloo:7:UNK:NONE:Hardy:Growl,Tackle,Defense Curl|Seedot:7:UNK:NONE:Hardy:Bide,Harden	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
320	Youngster Josh	Youngster Josh	1	route	Singles	Check Bad Move	1	12	12	TRUE	FALSE	Growlithe-Hisui:12:UNK:NONE:Hardy:Ember,Leer,Odor Sleuth,Helping Hand	31 hp,31 at,31 df,31 sa,31 sd,31 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
321	Youngster Tommy	Youngster Tommy	1	route	Singles	Check Bad Move	2	10	10	FALSE	FALSE	Scraggy:10:UNK:NONE:Hardy:Leer,Low Sweep,Headbutt,Feint Attack|Diglett-Alola:10:UNK:NONE:Hardy:Metal Claw,Growl,Rock Blast,Mud-Slap	31 hp,31 at,31 df,31 sa,31 sd,31 sp|14 hp,14 at,14 df,14 sa,14 sd,14 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
322	Youngster Joey	Youngster Joey	1	route	Singles	Check Bad Move	1	10	10	FALSE	FALSE	Timburr:10:UNK:NONE:Hardy:Pound,Leer,Focus Energy,Bide	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
323	Youngster Ben	Youngster Ben	1	route	Singles	Check Bad Move	2	27	27	FALSE	FALSE	Grafaiai:27:UNK:NONE:Hardy:Flatter,Slash,U-turn,Poison Jab|Vullaby:27:UNK:NONE:Hardy:Pluck,Nasty Plot,Flatter,Feint Attack	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
324	Kindler Quincy	Kindler Quincy	1	route	Singles	Check Bad Move,Try To Faint,Check Viability	2	75	75	FALSE	FALSE	Armarouge:75:UNK:NONE:Hardy:Calm Mind,Flamethrower,Expanding Force,Armor Cannon|Ceruledge:75:UNK:NONE:Hardy:Flare Blitz,Psycho Cut,Bitter Blade,Swords Dance	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
325	Aroma Lady Katelynn	Aroma Lady Katelynn	1	route	Singles	Check Bad Move,Try To Faint,Check Viability	3	75	75	FALSE	FALSE	Vileplume:75:UNK:NONE:Hardy:Petal Dance,Strength Sap,Solar Beam,Apple Acid|Eldegoss:75:UNK:NONE:Hardy:Hyper Voice,Aromatherapy,Leaf Storm,Cotton Guard|Whimsicott:75:UNK:NONE:Hardy:Gust,Tailwind,Hurricane,Moonblast	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
326	Youngster Jaylen	Youngster Jaylen	1	route	Singles	Check Bad Move	2	35	37	FALSE	FALSE	Vibrava:37:UNK:NONE:Hardy:Earth Power,Bug Buzz,Earthquake,Sandstorm|Grapploct:35:UNK:NONE:Hardy:Low Sweep,Bulk Up,Submission,Taunt	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
327	Youngster Dillon	Youngster Dillon	1	route	Singles	Check Bad Move	2	36	37	FALSE	FALSE	Lairon:37:UNK:NONE:Hardy:Rock Slide,Take Down,Metal Sound,Iron Tail|Clefable:36:UNK:NONE:Hardy:Sing,Double Slap,Metronome,Teleport	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
328	Youngster Calvin2	Youngster Calvin	2	route	Singles	Check Bad Move	1	5	5	FALSE	FALSE	Poochyena:5:UNK:NONE:Hardy:Tackle,Howl	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
329	Youngster Calvin3	Youngster Calvin	3	route	Singles	Check Bad Move	1	5	5	FALSE	FALSE	Poochyena:5:UNK:NONE:Hardy:Tackle,Howl	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
330	Youngster Calvin4	Youngster Calvin	4	route	Singles	Check Bad Move	1	5	5	FALSE	FALSE	Poochyena:5:UNK:NONE:Hardy:Tackle,Howl	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
331	Youngster Calvin5	Youngster Calvin	5	route	Singles	Check Bad Move	1	5	5	FALSE	FALSE	Poochyena:5:UNK:NONE:Hardy:Tackle,Howl	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
332	Lvl -2 Youngster Eddie	Lvl -2 Youngster Eddie	1	route	Singles	Check Bad Move,Try To Faint,Check Viability,Will Suicide,Smart Switching,Omniscient	6	-1	-2	TRUE	TRUE	Qwilfish:-2:Intimidate:Focus Sash:Impish:Toxic Spikes,Flip Turn,Taunt,Explosion|Revavroom:-2:Filter:Air Balloon:Jolly:Gunk Shot,Spin Out,Shift Gear,High Horsepower|Drapion:-2:Sniper:Scope Lens:Jolly:Wicked Blow,Cross Poison,Ice Fang,Brick Break|Beedrill:-2:Swarm:Beedrillite:Jolly:Swords Dance,X-Scissor,Poison Jab,Drill Run|Naganadel:-1:Beast Boost:Life Orb:Timid:Sludge Wave,Dragon Pulse,Fire Blast,Nasty Plot|Beedrill-Mega:-2:Adaptability:Beedrillite:Jolly:Swords Dance,X-Scissor,Poison Jab,Drill Run	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	252 hp,6 at,252 df|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
333	Youngster Allen	Youngster Allen	1	route	Singles	Check Bad Move	2	4	5	FALSE	FALSE	Zigzagoon:4:UNK:NONE:Hardy:Tackle,Growl|Patrat:5:UNK:NONE:Hardy:Tackle,Leer	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
334	Youngster Timmy	Youngster Timmy	1	route	Singles	Check Bad Move	3	25	25	FALSE	FALSE	Eldegoss:25:UNK:NONE:Hardy:Sweet Scent,Razor Leaf,Round,Mega Drain|Manectric:25:UNK:NONE:Hardy:Spark,Odor Sleuth,Thunder Fang,Bite|Chatot:25:UNK:NONE:Hardy:Sing,Fury Attack,Round,Taunt	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
335	Champion Wallace	Champion Wallace	1	champion	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	6	55	58	TRUE	FALSE	Wailord:57:UNK:NONE:Hardy:Rain Dance,Water Spout,Double-Edge,Blizzard|Tentacruel:55:UNK:NONE:Hardy:Toxic,Hydro Pump,Sludge Bomb,Ice Beam|Ludicolo:56:UNK:NONE:Hardy:Giga Drain,Surf,Leech Seed,Double Team|Whiscash:56:UNK:NONE:Hardy:Earthquake,Surf,Amnesia,Hyper Beam|Gyarados:56:UNK:NONE:Hardy:Dragon Dance,Earthquake,Hyper Beam,Surf|Milotic:58:UNK:NONE:Hardy:Recover,Surf,Ice Beam,Toxic	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0|0|0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	10	bounded
336	Leader Fantina	Leader Fantina	1	gym_leader	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient,Ace Pokemon	6	-1	0	TRUE	TRUE	Mismagius:-1:Levitate:Wise Glasses:Timid:Mystical Fire,Shadow Ball,Dazzling Gleam,Thunderbolt|Cursola:-1:Unburden:Sitrus Berry:Modest:Shadow Ball,Power Gem,Strength Sap,Earth Power|Gallade:-1:Justified:Focus Sash:Jolly:Zen Headbutt,Brick Break,Bulk Up,Shadow Sneak|Zoroark:0:Illusion:Expert Belt:Timid:Dark Pulse,Sludge Bomb,Flamethrower,Extrasensory|Banette:0:Insomnia:Banettite:Jolly:Knock Off,Shadow Claw,Shadow Sneak,Return|Banette-Mega:0:Prankster:Banettite:Jolly:Knock Off,Shadow Claw,Shadow Sneak,Return	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	DYNAMIC	player_relative
337	Fisherman Ivan	Fisherman Ivan	1	route	Singles	Check Bad Move	3	5	7	FALSE	FALSE	Magikarp:5:UNK:NONE:Hardy:Splash|Magikarp:6:UNK:NONE:Hardy:Splash|Magikarp:7:UNK:NONE:Hardy:Splash	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
338	Lvl -2 Fisherman Claude	Lvl -2 Fisherman Claude	1	route	Singles	Check Bad Move,Try To Faint,Check Viability,Smart Switching,Omniscient	4	-2	-2	TRUE	TRUE	Beartic:-2:Slush Rush:Expert Belt:Jolly:Icicle Crash,Brick Break,Night Slash,Earthquake|Arctovish:-2:Slush Rush:Life Orb:Adamant:Fishious Rend,Icicle Crash,Crunch,Facade|Cloyster:-2:Skill Link:White Herb:Naive:Shell Smash,Icicle Spear,Rock Blast,Hydro Pump|Araquanid:-2:Water Bubble:Mystic Water:Adamant:Liquidation,Leech Life,Mirror Coat,Crunch	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|6 hp,252 at,252 sp|252 at,6 sa,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
339	Fisherman Elliot	Fisherman Elliot	1	route	Singles	Check Bad Move	3	13	15	FALSE	FALSE	Magikarp:13:UNK:NONE:Hardy:Splash|Mareanie:15:UNK:NONE:Hardy:Poison Sting,Peck,Bite,Toxic Spikes|Krabby:14:UNK:NONE:Hardy:Bubble,Vise Grip,Leer,Harden	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
340	Fisherman Ned	Fisherman Ned	1	route	Singles	Check Bad Move	2	15	16	TRUE	FALSE	Tentacool:15:UNK:NONE:Hardy:Water Gun,Supersonic,Acid,Toxic Spikes|Ducklett:16:UNK:NONE:Hardy:Water Pulse,Air Cutter	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
341	Fisherman Dale	Fisherman Dale	1	route	Singles	Check Bad Move	4	22	25	FALSE	FALSE	Pelipper:25:UNK:NONE:Hardy:Mist,Water Pulse,Payback,Brine|Pyukumuku:23:UNK:NONE:Hardy:Taunt,Safeguard,Counter,Purify|Basculin:23:UNK:NONE:Hardy:Chip Away,Take Down,Crunch,Aqua Tail|Quagsire:22:UNK:NONE:Hardy:Mud Sport,Mud Shot,Slam,Mud Bomb	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
342	Fisherman Nolan	Fisherman Nolan	1	route	Singles	Check Bad Move	3	37	37	FALSE	FALSE	Whiscash:37:UNK:NONE:Hardy:Rest,Snore,Water Pulse,Earthquake|Gastrodon:37:UNK:NONE:Hardy:Mud Bomb,Hidden Power,Rain Dance,Body Slam|Quagsire:37:UNK:NONE:Hardy:Mud Bomb,Amnesia,Yawn,Earthquake	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
343	Fisherman Barny	Fisherman Barny	1	route	Singles	Check Bad Move	2	55	55	FALSE	FALSE	Wailord:55:UNK:NONE:Hardy:Amnesia,Dive,Bounce,Bouncy Bubble|Drednaw:55:UNK:NONE:Hardy:Headbutt,Counter,Jaw Lock,Liquidation	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
344	Fisherman Wade	Fisherman Wade	1	route	Singles	Check Bad Move	1	55	55	FALSE	FALSE	Tentacruel:55:UNK:NONE:Hardy:Screech,Hex,Sludge Wave,Hydro Pump	0 hp,0 at,0 df,0 sa,0 sd,0 sp	0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
345	Fisherman Carter	Fisherman Carter	1	route	Singles	Check Bad Move	2	55	55	FALSE	FALSE	Cramorant:55:UNK:NONE:Hardy:Dive,Drill Peck,Amnesia,Surf|Gyarados:55:UNK:NONE:Hardy:Aqua Tail,Hurricane,Rain Dance,Hyper Beam	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
346	Fisherman Elliot2	Fisherman Elliot	2	route	Singles	Check Bad Move	3	13	15	FALSE	FALSE	Magikarp:13:UNK:NONE:Hardy:Splash|Mareanie:15:UNK:NONE:Hardy:Poison Sting,Peck,Bite,Toxic Spikes|Krabby:14:UNK:NONE:Hardy:Bubble,Vise Grip,Leer,Harden	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
347	Fisherman Elliot3	Fisherman Elliot	3	route	Singles	Check Bad Move	3	13	15	FALSE	FALSE	Magikarp:13:UNK:NONE:Hardy:Splash|Mareanie:15:UNK:NONE:Hardy:Poison Sting,Peck,Bite,Toxic Spikes|Krabby:14:UNK:NONE:Hardy:Bubble,Vise Grip,Leer,Harden	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
348	Fisherman Elliot4	Fisherman Elliot	4	route	Singles	Check Bad Move	3	13	15	FALSE	FALSE	Magikarp:13:UNK:NONE:Hardy:Splash|Mareanie:15:UNK:NONE:Hardy:Poison Sting,Peck,Bite,Toxic Spikes|Krabby:14:UNK:NONE:Hardy:Bubble,Vise Grip,Leer,Harden	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
349	Fisherman Elliot5	Fisherman Elliot	5	route	Singles	Check Bad Move,Try To Faint	3	13	15	FALSE	FALSE	Magikarp:13:UNK:NONE:Hardy:Splash|Mareanie:15:UNK:NONE:Hardy:Poison Sting,Peck,Bite,Toxic Spikes|Krabby:14:UNK:NONE:Hardy:Bubble,Vise Grip,Leer,Harden	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
350	* Fisherman Ronald	* Fisherman Ronald	1	route	Singles	Check Bad Move	2	70	70	FALSE	FALSE	Gyarados:70:UNK:NONE:Hardy:Hurricane,Rain Dance,Hyper Beam,Bounce|Gyarados:70:UNK:NONE:Hardy:Hurricane,Rain Dance,Hyper Beam,Bounce	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
351	Triathlete Jacob	Triathlete Jacob	1	route	Singles	Check Bad Move	4	23	23	FALSE	FALSE	Staravia:23:UNK:NONE:Hardy:Quick Attack,Wing Attack,Endeavor,Whirlwind|Boldore:23:UNK:NONE:Hardy:Rock Blast,Mud-Slap,Iron Defense,Smack Down|Cinccino:23:UNK:NONE:Hardy:Helping Hand,Tickle,Sing,Tail Slap|Sirfetch’d:23:UNK:NONE:Hardy:Leer,Fury Cutter,Rock Smash,Brutal Swing	0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp|0 hp,0 at,0 df,0 sa,0 sd,0 sp	0|0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	NA	NA
